news_title	label
Rundunonin Sojin Najeriya Da Na Nijar Sun Hada Kai Wajen Yakar 'Yan Bindiga	Africa
Nakasassu A Najeriya Zasu Sha Romon Demokaradiyya	Politics
An Umurci Dakarun Amurka Su Zauna cikin Shirin Ko Ta Kwana Saboda Koriya ta Arewa	World
Najeriya Tana Shirin Kafa Dokar Haramta Nunawa Masu Kanjamau Wariya	Health
Hisbah na Cigaba da Binciken Samarin da ta Kama Su na Kokarin Auren Juna	Health
Yan Bindiga Sun Kashe Mutum 11 a Jihar Filato	Nigeria
An Yi Jinyar Wani Rukunin Masu Fama Da Cutar Kanjamau A Faransa	Health
An Bayyanar Da Sakamakon Zaben 'Yan Takara A Jihar Imo	Politics
Gwamnatin Buhari Ta Na Yiwa Kotuna Da'a	Nigeria
Zaben Gwamnoni: APC, PDP Sun Ja Daga a Adamawa	Politics
Birtaniya Tayi Alkawarin Biliyan $1.6 Domin Yaki Da Kanjamau, Tarin Fuka Da Cizon Sauro	Health
Fadar Vatican Ta Tsige Wani Limamin Katolika a Amurka	World
Syria: Farmakin Baghuz Ya Fuskanci Tsaiko	World
An Maido Da Hanyoyin Sadarwar Talho, Yanar Gizo a Kashmir	World
Gwamnatin Najeriya Ta Kara Kaimi Wurin Daukar Matakan Tsaro	Nigeria
MDD Ta Kwashe 'Yan Gudun Hijira 149 Daga Libya	World
Masana Sun Gargadi Mata Kan Kayyade Haihuwa	Health
Yan-Ta'addar Boko Haram Sun Yi Ma Hauwa Liman Kisan Gilla	Nigeria
Nijer: Shirin Komawa Makaranta	Africa
Rushewar Gidaje: An Bukaci Legas, Oyo Su Biya Diyya	Nigeria
Yan Gudun Hijira Sun Koka Kan Rashin Sabunta Katunan Zabe	Politics
"Za a Hada ""Wazobia"" a Majalisar Kwamishinonin Jihar Legas"	Politics
Gwamnatin Najeriya Tayi Kasafin Naira Miliyan 415 Don Cutar Kanjamau, Kansa, Da Yaki Da Zazzabin Cizon Sauro	Health
Tsohon Shugaban Amurka George W.H. Bush Ya Mutu	World
Duk Da Yarjajjeniyar Da Aka Cimma A Sudan Ta Kudu, Ba a Sako Fursunan Yaki Ko Guda Ba.	Africa
MDD Ta Bukaci A Yi Shari’a Da Adalci A Yankin Sahel	World
Kasar Angola ta sami ci gaba a yaki da cutar Polio	Health
CAN Ta Shirya Taro A Kan Zaman Lafiyar Najeriya	Nigeria
Rawar Da Sojoji Suka Taka A Zabe Itace Inganta Tsaro	Nigeria
Yan bindiga Sun Kashe 'Yan sanda Biyu a Nijar	Africa
Guguwa Da Ruwan Sama Da Aka Lakabawa Suna Nate Ta Dumfaro Amurka	World
Hukumar MDD Tana Horas Da Matasan Najeriya Domin Su Dogara Da Kansu	World
Amurka Ta Dakatar da Baiwa 'Yan Turkiya Takardar Shiga Kasarta	World
Afrika Tana Samun Ci Gaba A Sufurin Jiragen Sama	Africa
Zuma Ya Ba Da Bahasi a Gaban Kwamitin Da Ke Bincikensa	Africa
Amurka Ta Yi Allah Wadai Da Cin Zarafin Masu Zanga Zanga A Sudan	World
Facebook Ya Rufe Daruruwan Shafukan Bogi a India, Pakistan	World
Fashin Bakin Masana Kan Tantance Ministoci a Majalisa	Politics
An Kama Mutanen Da Ake Zargi Da Kashe 'Yan sanda a Kaduna	Nigeria
Taraba: Ba Ayi Zabe Ba a Wasu Yankuna	Politics
Kamfanin Boeing Ya Dakatar Da Sayar Da Samfurin Jirgin MAX 737	Africa
Mutanen da Ebola ta Kashe Ya Haura Zuwa Zuwa Kusa da 900	Health
Abin Da Ya Sa Yari Ya Nemi a Kafa Dokar Ta-baci a Zamfara	Nigeria
Yadda Aka Gudanar Da Zabe a Jihar Filato	Politics
A Karon Farko MDD Ta Yi Zama Kan Rikicin Kamaru	World
Kwastam: Sai Munga Bayan Masu Shigowa Da Miyagun Kwayoyi	Nigeria
Amurka Za Ta Tura Sojoji da Jiragen Yaki Gabas Ta Tsakiya	World
Kungiyar Kwadago Ta Umarci Ma'aikata Da Fara Yajin Aiki	Nigeria
Ana Cigaba Da Muzgunawa Fararen Hula A Myanmar	World
Turkiya Ta Sake Wani Faston Amurka Bayan Ta Daure Shi Shekaru Biyu	World
Ana Barin Wuta a Gabas Ta Tsakiya	World
An Kaddamar Da Rundunar GARSI Don Yaki Da 'Yan Ta'adda a Yankin Sahel	Africa
Yan Kamaru Sun Ja Daga A Gwada Musu Inda Aka Kai Fursinonin Da Aka Sauyawa Wuri	Africa
Yan Tawayen Syria Sun Kwato Raqqa Daga Hannun ISIS	World
An shiga rana ta uku da fara taron yaki da cutar kanjamau na kasa da kasa	Health
Fashewar Bututun Mai a Yankin Niger-Delta	Nigeria
Gaskiya Ne APC Ta Siyarwa Joshua Dariye Fom Na Tsayawa Takara	Politics
Wasu Gwamnonin APC da PDP Suna Nada Wadanda Za Su Gajesu	Politics
Masu Zanga Zanga A Hong Kong Na Neman Shugaba Trump Ya 'Yantar Da Su	World
Siyasar Gazawa Daga Jam'iyyun Siyasa Ta Kankama A Najeriya	Politics
Masar Ta Hallaka 'Yan Bindiga 12 A Birnin Al-Kahira	Africa
Majalisar Dattawa Ta Bukaci Gwamnatin Tarayya Ta Binciki Bacewar Janar Alkali	Politics
Maganin Kwari Ne Ya Kashe Mutane a Jihar Ondo-WHO	Health
An Kaddamar Da Sabon Sansanin Sojin Najeriya a Birnin Gwari	Nigeria
Muhimmancin Zuwa Awo Ga Mata Masu Ciki	Health
Wata Kungiya Tana Yunkurin Yaki Da Zazzabin Cizon Sauro	Health
An Samu Rashin Jituwa Tsakanin Jami'an Tsaro Da Jama'ar Adamawa	Nigeria
Koriya Ta Arewa Ta Janye Ofishin Huldar Ta Da Koriya Ta Kudu	World
Ciwon Tarin Asma Na Zama Matsala Wajen Daukar Ciki	Health
Gidauniyar Kudi Ta Duniya Na Neman Dala Biliyan $15 Domin Yaki Da Manyan Cututtuka	Health
Majalisar Dinkin Duniya ta fara babban taronta na shekarar 2017	World
Onnoghen Ya Ajiye Aikinsa	Nigeria
Sauya Sheka Na Kawo Cikas Ga Yaki Da Cin Hanci a Najeriya – CISLAC	Nigeria
Dalilin Da Ya Sa Kamaru Ta Kama ‘Yan Najeriya 30	Africa
Ministan babban birnin tarayya Abuja ya kaddamar da yaki da cutar shan Inna matakin karshe	Health
An Haramta Zanga Zanga, Gangamin Murnar Lashe Zabe a Bauchi	Politics
Najeriya: Kama Karya Wayen Tsayar Da ‘Yan Takara Na Mayar Da Hannun Agogo Baya	Politics
An kaddamar da wani shirin yaki da zazzabin cizon sauro da zai ci dala miliyan 82 a Najeriya	Health
‘Yan Sandan Niger Sun Capke Masu Safarar Miyagun Kwayoyi A Yamai	Africa
An Fatattaki 'Yan ISIS Daga Wani Muhimmin Wuri A Syria	World
Masu Fama Da Cutar Kanjamau Sun YI Zanga Zanga A Zimbabwe	Health
Dubban mutane suna ci gaba da halarta taron kasa da kasa akan kanjamau	Health
A Koma Kacokam Kan Tabbatar Da Tsaro Tukuna - Inji Malamai	Nigeria
Kwamitin Shugaban Kasa Ya Amince Jihohi Su Samu 'Yan sandansu	Politics
Jami’ar Jos ta kirkiro wata cibiyar yaki da zazzabin cizon sauro	Health
Zabe: Hukumar 'Yan Sandan Najeriya Ta Gargadi Masu Kalaman Batanci	Politics
Koriya Ta Kudu Na Neman Sulhu Da Japan A Fannin Kasuwanci	World
Osinbajo Ya Sallami Shugaban Hukumar Tsaro Ta DSS	Nigeria
An Kaddamar Da Makon Shayar Da Nono Na Duniya	Health
Muryar Amurka Na Binciken Zargin Cewa Wani Dan Jaridarta Yayi Kalamun Batanci a Kafar Internet	World
Matasa dubu uku suke kamuwa da kwayar cutar HIV kowacce rana	Health
Waye Ya Kama Buba Galadima?	Politics
Bauchi: Jam’iyyu 25 Ke Goyon Bayan APC A Zaben Cike Gurbin Sanatan Da Ya Rasu	Politics
An Kaddamar Da Yakin Neman Zaben Shugaban Afghanistan	World
Amurka Da Afghanistan Sun Kashe Fararen Hula Fiye Da Taliban	World
Wace Irin Rawa Matasa Za Su Iya Takawa a Siyasar Najeriya?	Politics
Hukumar Yaki da Cutar kanjamau a jihar Maradi ta fadakar da matasa	Health
An Fara Bada Rigakafin Cutar Kwalara A Mozambique	Health
Yan Boko Haram Sun Sauya Salon Hare-harensu a Jihar Adamawa	Nigeria
Yan Gudun Hijirar Kamaru Sun Kai Dubu 30 a Najeriya	Nigeria
Yan Gudun Hijira Sun Isa Birnin Sumtra A Kasar Indonisiya	World
Sabuwar Manhajar Da Za Ta Rage Tsawon Lokacin Ganin Likita a Najeriya	Health
Amurka Ta Ce Akwai 'Yan Hezbollah a Venezuela	World
Kashe Mata: Kungiyoyi Sun Yi Zanga Zanga	Nigeria
Gwamnan Jihar Osun Adegboyega Oyetola Ya Yi Nasara A Kotun Koli	Politics
Shugaban Amurka Donald Trump Ya Baiwa'Yan Jamiyyar Democrat Sharuda	World
Sabon Makami: Amurka Ta Gargadi Koriya Ta Arewa	World
Cece-Kuce Akan Matsayin Nijar a Zaben Najeriya	Politics
Mutane 12 Sun Mutu Sanadiyar Malalowar Tabo A Phillipines	World
Ana Samun Rahotanni Masu Karo Da Juna Kan Tankar Mai Grace 1	World
Shugaban Amurka da Shugaban China Sun Yi Ganawar Bai Daya	World
Abin Da Wasu ‘Yan Najeriya Ke Cewa Kan Kutsen WhatsApp	Nigeria
Cibiyar Amurka Na Shirin Kashewa Matan Afirka Miliyoyin Daloli	World
India Ta Ba Najeriya Dala Miliyan 100 Don Bunkasa Fannin Yanar Gizo	World
An Rantsar Da Sabon Gwamnan Jihar Nasarawa Abdullahi Sule	Politics
Ana Zargin Hukumar Hana Fasa-Kwauri Da Yin Cuwa-Cuwa	Nigeria
Burtaniya: Firai Minista May Ta Ajiye Mukaminta	World
An kaddamar da Dokar ‘Yancin Marasa Lafiya A Najeriya	Nigeria
MDD Ta Nada Wakili Kan Rikicin Siyasar Sudan	World
Lamarin Jin 'Kai a Siriya Na Ci Gaba Da Kazancewa - MDD	World
Kungiyar IS Ta Dauki Alhakin Harin Da Aka Kai Libya	Africa
Gangamin Bunkasa Shuka Ingantaccen Iri Tsakanin Manoman Najeriya	Nigeria
Ko Wane Irin Kalubale Yan Jarida Su Ke Fuskanta A Najeriya?	Nigeria
Takaddama Tsakanin Gwamnati Da Kungiyoyin Kwadago Kan Karin Albashi	Nigeria
An Kulla Yarjejeniyar Zaman Lafiya a Sudan	Africa
Mahimmancin Masai a Kowane Gida	Health
An Sami Maganin Jinyar Yara Masu Fama Da Kanjamau	Health
Yunwa Tana Kara Ta'azzara A Zimbabwe	Africa
An Yi Zanga Zangar Kin Jinin Shugabancin Adams Ashimole A Zamfara	Nigeria
Yadda Boko Haram Ta Kai Sabon Harin Gudunbali	Nigeria
Alamu Sun Nuna Cewar Kim Ba Zai Wargaza Shirin Nukiliya Ba	World
Buhari Ya Mayar Da Martani Ga Masu Yi Masa Fatan Mutuwa	Politics
Najeriya ta Samu Nasara Kan Yaki da Polio	Health
Gobara Ta Kashe Mutane A Kalla 70 a Bangladesh	World
Canada Za Ta Kara Yawan Bakin Haure Da Take Mayarwa Kasarsu	World
Wasu Sanatocin PDP Na Kwana A Majalisar Dattawa Wai Domin Kare Dimokradiya	Politics
Kungiyar IS Ta Dauki Alhakin Hare-Haren Sri Lanka	World
Kwalara ta Barke a Kano	Health
Yadda Farashin Raguna Ya Hau a Bana	Nigeria
Amurka Ta Yi Tayin Ladar Bayanai Kan Adnan Abu Walid al-Sahrawi	Africa
Ana Ci Gaba Da Samun Rarrabuwar Kawuna a Jam'iyyar Moden Lumana	Africa
Sama Da Kashi 70% Na ‘Yan Najeriya Sun Yi Fama Da Zazzabin Cizon Sauro Bara	Health
Najeriya Zata Samarda Na'ura Mai Kwakwalwa Kauyuka	Nigeria
Nijeriya ta Hada Hannu da Kungiyar Lafiya ta Duniya Kan Kiwon Lafiya	Health
Ana Sa-ran Samarwa 'Yar Gudun Hijirar Saudiyya a Thailand Mafaka	World
Kotun ICC Ta Samu Ntaganda Da Laifukan Yaki	Africa
Hukumar lafiya ta Duniya ta amince a ba masu lafiya maganin cutar kanjamau	Health
Onnoghen: Majalisar Dattawa Ta Kai Karar Buhari Kotun Koli	Politics
Umar Abdulmuttalab da Aka Yiwa Daurin Rai da Rai a Amurka Ya Shigar da Kara Kotu	World
Mutum Tara Sun Mutu a Rikicin Sudan	Africa
China Ta Gargadi Shugabannin Masu Zanga Zanga a Hong Kong	World
An Nemi Theresa May Ta Sauya Yarjejeniyar Ficewar Birtaniya Daga Kungiyar Tarayyar Turai	World
Ya Yiwu Sinadarin Bitamin D ya Taimakawa Masu Ciwon Makyarkyara	Health
Shugaba Maduro a Shirye Yake Ya Tattauna Da Abokan Adawarsa	World
Yan sandan Najeriya Sun Cafke Wani Gungun 'Yan bindiga	Nigeria
Akwai Sauran Aiki A Yaki Da Ebola: Inji Shugaba Obama	Health
Cututtukan Da Suka Fi Yawan Kashe Mutane a Fadin Duniya	Health
"Sabon silima mai suna ""Juyin Sarauta"" Ya Nuna Rayuwar Hausawa Da Sarauta Gargajiya Shekaru 100 Baya."	Nigeria
Illar Cutar Daji Idan Ba a Dauki Matakin Gaggawa Ba	Health
Hukumar Lafiya (WHO) Na Zargin Bullar Cutar Ebola A Kasar Tanzania	Health
Adamawa: APC Ta Yi Watsi Da Sakamakon Zaben Gwamna	Politics
Kungiyar Fulani Na So Gwamnatoci Su Dama Da Ardodi	Nigeria
Wasu Jiragen Saman Isra'ila Sun Fadi A Lebanon	World
Najeriya Za Ta Jagoranci Taron Kungiyar Tashoshin Jiragen Ruwa Na Duniya	Nigeria
Tawagar Taliban Ta Kai Ziyara Rasha	World
Motsa Jiki Yana Iya Rage Alamun Bakin Ciki	Health
Ana Bukatar Taimakon Gaggawa A Bahamas	World
Majalisar Dinkin Duniya Ta Sa Baki Kan Batun 'Yar Saudiyar Da Ke Neman Mafaka	World
An Yiwa Limaman Abuja Bita Akan Zaben 2019	Politics
APC Ta Lashe Zaben Gwamnan Jahar Osun-INEC	Politics
Kotu Ta Dakatar Da Zaben Adamawa, INEC Ta Kalubalanci Matakin	Politics
Fari a Yankin Somaliland Na Barazana Ga Mutane Da Yawa	Africa
Koriya Ta Arewa Na Kallon Amurka A Matsayin 'Yar-Shisshigi	World
"""Mun Rufe Kan Iyakarmu Da Benin Don Yaki Da Masu Fasakwabri"" - Buhari"	Africa
Dakarun Nigeria Na Neman Janar Idris Alkali Wanda Ya Bace	Nigeria
Ranar Tunawa da Illar Cinikin Bayi	Nigeria
Wasu ‘Yan Giya Sun Markade ‘Yan BB Shida a Gombe	Nigeria
Yan Bindiga Sun Kai Hari A Ziarat Kasar Pakistan	World
Kotu Ta Umarci Hukumomin Nijar Su Biya 'Yan Fafutuka Diyya	Africa
An Samu Raguwar Mutuwar Masu Kanjamau a Jihar Neja	Health
Masu Zanga Zanga Sun Bijrewa Umurnin Sojin Sudan	Africa
Buhari Ya Yi Yekuwar Neman Samun Nasarar Zaben 2019	Politics
Amurka Ta Kalubalanci Rasha, Iran Kan Kai Hare-Hare a Syria	World
Gwamnatin Kasar Mali Na Binciken Kasancewar Cutar Ebola	Health
Buhari Ya Gana Da Wasu Gwamnoni Kan Rikicin Dake Faruwa a APC	Politics
An Yi Amfani Da ‘Yan Banga A Zabukan Karshe - Inji E.U. -	World
Ruwan Sama Ya Haifar Da Gocewar Laka a Brazil	World
An sami koma baya a shayar da yara nono	Health
Adadin Masu Mutuwa a Teku Na Karuwa - Rahoto	World
Nigeriya Tafi Yawan Masu Ciwon Suga A Africa	Health
Borno Ta Kashe Sama Da Milyan 500 Don Sayen Kayan Aikin Wasu Hanyoyi a Jihar	Nigeria
EFCC Ta Kama Masu Sayen Kuri'a A Jihar Gombe	Politics
Ministan Ilimin Nigeria Ya Umurci Jami'oi Da su Bada Ilimi Mai Inganci	Nigeria
El Zakzaky Na Shirin Neman Magani A Wata Kasa Baicin India	World
Mata Masu Ciki 60,000 Suke Mutuwa Kowacce Shekara	Health
Za'a Gina Tashar Motoci Ta Zamani A Obolo Afor Da Ke Jihar Enugu	Nigeria
A Yau Akayi Jana'izar Tsohon Shugaban Kasar Masar Morsi	Africa
Sojoji 18 Sun Rasa Rayukansu A Harin 'Yan Ta'adda A Kasar Nijar	Africa
Tawagar Kwallon Kafa Na 'Yan-Matan Najeriya Sun Sake Kafa Tarihi	Nigeria
Hukumar Lafiya Ta Duniya Ta Ayyana Dokar Ta Baci Game Da Cutar ZIKA	Health
Dakarun Najeriya Sun Dakile Harin Boko Haram a Bama	Nigeria
Gwamnan Jihar Bauchi Ya Bukaci Ayi Dokar Hana Binciken Shi	Politics
An dasawa tsohon mataimakin shugaban Amirka zuciya.	Health
NIJAR: An Bude Wata Sabuwar unguwa A Yankin Tilabery	Africa
Masana Suna Garagdi ga Masu Ziyara a Kasar Saudiyya Su Kiyaye Tsabtar Hanu Kuma Su Kula....	World
ECOWAS: Yarjejeniyar Yaki Da Laifukan Fashi, Safarar Mutane a Teku	Africa
Majalisar Dokokin Jihar Kano Na Shirin Yin Sababbin Masarautu A Jihar	Politics
Amurka Ta Ce Dole Ne Zimbabwe Ta Yi Wasu Sauye-sauye	World
Donald Trump Zai Dauki Matakan Hana Kafofin Tsaron Cuba Mamaye Harkokin Tattalin Arziki	World
Rikicin Siyasa A Jamhuriyyar Nijar Ya Dau Sabon Salo	Africa
MDD Ta Koka Da Kisan Fararen Hula a Yankin Tafkin Chadi	World
Wata Fitacciyar Makarantar Addinin Musulunci A Duniya Ta Goyi Bayan Yaki Da Cutar Polio	Health
Papa Roman Ya Zaiyarci Kasashen Larabawa	World
Matasan Kirista Sun Yi Taron Yaki Da Ta'addanci a Nijar	Africa
Da Alamar Agogon Khashoggi Ya Dau Yadda Aka Kashe Shi	World
Likitoci a Kasar Nijar Sun Dauki Matakan Kiyaye Cutar Yoyon Fitsari	Health
Gwamnonin Kudu Maso Gabas Sun Jaddada Aniyar Inganta Tsaro a Yankin	Politics
Amurka Za Ta Wargaza Farfagandar Rasha	World
Batun Takaita Hutun Makarantu na Jawo Muhawara	Health
Yan Fansho a Jihar Kebbi Sun Koka Akan Kudaden Su	Nigeria
Ma'aikatar Bitalmali Ta Kakabawa Maduro Jr. Takunkumai	World
Hukumar dake Kula da Abinci da Magani, FDA, Ta Amince da Fasahar da Ake Sakawa Jikin Kwayar Magani	World
An Kashe Sojojin Najeriya Uku a Filato	Nigeria
Tsohon Shugaban Najeriya Shehu Shagari Ya Rasu	Nigeria
Masana A canada Sun Gano Wata hanyar Yaki Da Cutar Sankara	Health
Turkiyya Ta Caccaki China Saboda Kuntata Ma Kabilar Uighur	World
Ana Zaton Guguwar Irma Ta Isa Florida Ranar Lahadi	World
Majalisar Dokokin Najeriya Ta Tara Ta Fara Aiki A Yau Talata	Politics
Abin Da ‘Yan Najeriya Ke Nema Ga ‘Yan Takarar Shugabancin Kasar	Politics
Abin Da Ya Haddasa Faduwar Jirgin Da Ke Dauke Da Osinbanjo	Politics
Tababar Sakin Wasu Masu Garkuwa Da Mutane a Masarautar Shani	Nigeria
Fatan 'Yan Majalisar Dokokin Najeriya Ga Majalisa Ta Tara	Politics
Rufe Iyaka Ya karya Wasu 'Yan Kasuwar Najeriya - Dan Iyan Nassarawa	Nigeria
Shirin Bai Wa Jami'an Kiyaye Hadurra Makamai a Najeriya	Nigeria
Abinda Kake Bukatar Sani Gameda Bakon Dauro	Health
Jagoran Dakarun Da Suka yi Juyin Mulki a Sudan Ya Yi Murabus	Africa
Gwamnatin Nijar Na Shirin Tsaurara Matakan Gina Wuraren Ibada	Africa
‘Yar Shugaban Kasar Amurka Ta Ziyarci Kasar Ivory Coast	World
Sauyin Sheka Ya Sa An Kori Dan Majalisar Jiha a Neja	Nigeria
Adamawa: 'Yan Bindiga Sun Kashe Wasu Shugabannin Kungiyoyin Fulani	Nigeria
Jama'ar Jihar Kano Sun Yi Mamakin Dage Zabukan Najeriya	Politics
Kwararru Sun Nemi a Magance Matsalar Shaye-Shaye a Najeriya	Health
Aisha Buhari Tace Bata Bada Umarnin Damke Dogarin Ta Ba	Politics
Birtaniya: Theresa May Ta Kalubalanci Jeremy Da Suyi Muhawara	World
Shugabar Hong Kong Ta Yi Magana Kan Batun Masu Zanga-zanga	World
Mahajjatan Jihar Kano Da Kaduna Sun Fuskanci Matsalar Abinci	Nigeria
APC Ta Karyata Zargin Shirin Tube Sarkin Musulmi	Politics
Firayim Ministar New Zealand Na Dab Da Zama Amarya	World
Venezuela: Majalisar Dinkin Duniya Ta Nemi a Kai Zuciya Nesa	World
An Sako Tagwayen Da Yan Bindiga Su Ka Sace a Zamfara	Nigeria
Kungiyar ECOWAS Ta Bukaci Gwamnatoci Su Shiga Tsakanin Makiyaya Da Manoma	Africa
Masu Zanga Zanga Sun Sake Bijirewa Hukumomin Hong Kong	World
A Kula Da Masu Tabun Hankali-WHO	Health
Wani Jakadan Amurka Na Musamman A Ukraine Ya Yi Murabus	World
Bala Muhd Na PDP Ya Ci Zaben Gwamnan Jahar Bauchi	Politics
An Sake Zanga Zanga Kan Take-Taken Indiya A Kashmir	World
Yan Sanda a Kano Sun Kama Wasu Matasa da Kayan Zabe	Politics
Yin Tafiya Kadan Na Kauda Hatsarin Kamuwa Da Ciwon Suga	Health
Jihar Nassarawa ta kaddamar da yaki da cutar kanjamau na tafi da gidanka	Health
Za A Kafa Rundunar JTF A Zamfara	Nigeria
Guguwar Irma: Miliyoyin Mutane Sun Rasa Wutar Lantarki a Florida	World
Trump Ya Gana Da Shugabannin Kamfanin Jirgin Sama Na Boeing 737-Max 8	World
Ana Ci Gaba Da Tashin Hankali A Arewa Maso Gabashin Brazil	World
Boko Haram Ta Halaka Dakarun Najeriya 13	Nigeria
Ayyukan Karfi Na Illa Ga Rayuwar Yara - Inji Hukumar ILO	Africa
An Daure Wasu Na Hannun Daman Tsohon Shugaban Kasar Algeria	Africa
An Fara Taron Majalisar Manoman Najeriya, Karo Na 43	Nigeria
Mutane 11 Sun Mutu A Sabuwar Zanga-Zanga A Sudan	Africa
Rayuka Fiye Da Goma Suka Salwanta A Harin Da Aka Kai Taraba	Nigeria
Gwamnan Jihar Taraba Ya Kai Ziyarar Farko Yankin Mambilla	Nigeria
SOKOTO: Yan Bindiga Sun Kashe Mutum 25	Nigeria
Shugaban Amurka Donald Trump Ya Kammala Ziyarar da Ya Kai Nahiyar Asiya	World
Shugaba Donald Trump Na Amurka Yace Za Ayi Wa Aikin Gwamnati Kwaskwarima.	World
Wane Alkawari Buhari Ya Yi wa Mutanen Jihar Borno?	Politics
Wasu Fasinjan Jirgin Ruwan Shakatawa Sun Tsallake Rijiya Da Baya	World
Gwamnatin Amurka Na Neman Ta Rage Adadin 'Yan Gudun Hijira Masu Shigowa Kasar.	World
"Kotu Ta Yi Watsi Da Zargin ""Toronto"" Da Ake Ma Bindow"	World
Kwamandan 'Africom' Ya Fara Gudanar Da Ziyara A Nijar	Africa
Kotun Rasha Ta Umurta Tsare Wasu Ma'aikatan Jirgin Ruwan Ukraine	World
Ana Kara Samun Rikici A Siyasar Kasar Haiti	World
Gwamnatin Najeriya Ta Ce Za Ta Gudanar Da Zaben Gaskiya	Politics
MDD Za Ta Taimakawa Nahiyar Afrika	World
Ana Kamuwa da Cutar Ebola ta Hanyoyi da Dama	Health
Jihar Bauchi Tayi Gangamin Yaki da Cutar HIV	Health
PDP Na Shirin Kwace Jihohin Jigawa Da Neja	Politics
Cibiyar Hudaibiyya Ta Yi Lacca Kan Shugabanci Da Makomar Al'umma	Nigeria
"Shirin ""Rugga"" Ya Janyo Ce-Ce-Ku-Ce a Jihar Filato"	Nigeria
Trump Ya Yabi Kungiyar Tsaro Ta Nato	World
Yan Fansho Sun Fara Dariya A Jihar Neja	Nigeria
Kasar Taiwan Mallakar Kasar China Ce, Babu Batun Ballewa	World
An Gurfanar Da Wanda Ake Zargi Da Ta'addancin Kashe Mutane 49 a New Zeland a Kotu	World
Shugaban Amurka Yayi Nadamar Ceto 'Yan Wasan Kwallon Kwando Uku daga China	World
Matakin Korar Lawal Daura Da Mataimakin Shugaban Nigeria Ya Dauka Kare Dimokradiya Ne	Politics
Zancen Tsame Bauchi Bai Taso Ba ---in ji APC	Politics
Sabon Gwajin Makamin Da Korea Ta Arewa Ta Yi	World
Sarakunan Gargajiya a Legas Sun Shawarci Jama'a Su Fita Zabe	Politics
An kaddamar da sabon asibitin jinyar mata jihar Madarunfa Jamhuriyar Niger	Health
Masanan Afrika Sun Tattauna Bukatar Tantance Magani Na Kwarai	Africa
Amurka Ta Soke Wata Tsohuwar Yarjejeniyar Da Ta Kulla Da Iran	World
An Kashe Mutum 58 a Jerin Hare-haren Da Aka Kai Kabul	World
Za’a Iya Shawo kan Cutar Shan Inna Kafin Shekara Ta 2018	Health
Najeriya Zata Kashe Dala Miliyan 4 Don Kawar Da Gubar Dalma	Health
Gwamna Al Makura, Abdullahi Adamu Sun Lashe Kujerun Sanata	Politics
An Janye Maganin Cutar Kanjamau Tyonex Daga Kasuwa	Health
Zai Yi Wuya 'Yan Majalisa Su Hada Kai Kan Batun DACA:Frederica Wilson	World
An Kawo Karshen Shari’ar Jamhuriyar Nijar da Kamfanin Africard	Africa
Gwamnatin Tarayyar Najeriya ta Tsawaita Hutun Makarantu da Makonni Shida Domin Cutar Ebola	Health
Majalisar Dinkin Duniya Ta Yaba Sabon Binciken Kare Kamuwar Cutar HIV	Health
Shugaba Buhari Ya Daura Damarar Sake Tsayawa Takara	Politics
Kwango Ta Ayyana Dokar-Ta-Bacin Polio A Fadin Kasar	Health
Wadanda Suka Mutu A Rikicin 'Yan Shi'a A Abuja Ya Karu	Nigeria
An Yi Jana’izar Jakadan Najeriya a Qatar	World
Amfanin Goge Bakin Yara Sau Biyu Kowacce Rana	Health
Bikin Tunawa Da Ranar Demokradiyya Ta Duniya A Jamhuriyar Niger	Africa
Tsoffin Shugabannin Amurka Sun Hadu A Taron Agaji	World
An Dage Dokar Hana Fita A Babban Birnin Iraqi	World
"An Yankewa ""El Chapo"" Hukuncin Daurin Rai da Rai"	World
Masana Sun Ce A Maida Yaki Da Polio Ya Koma Tun Daga Tushe	Health
Hira Da Dr. Sambo Sadiku Kan Raguwar Mutuwar Kananan Yara A Nijar Kashi Na Biyu	Health
Gobe Alhamis Za A Kammala Zaben Gwamna a Adamawa	Politics
Hukumar Bada Agaji a Gombe Zata Yiwa Yara Allurar Rigakafi a Sansanin 'Yan Gudun Hijira	Health
"Zabe: Aisha Buhari Ta Ce Cancanta Za A Bi Ba ""SAK"" Ba"	Politics
Najeriya: Matafiya Na Ci Gaba Da Korafi Kan Samun Tikitin Jirgin Kasa	Nigeria
An Gudanar Da Taron Hukumomim Kasuwancin Teku Na Afrika Ta Yamma Da Ta Tsakiya A Abuja	Africa
An Nada Atiku Abubakwar Wazirin Adamawa	Nigeria
Babban Bankin Duniya ya bukaci gwamnatocin kasashen Afrika su kara kaimi a yaki da HIV	Health
Gwamnatin Jihar Filato ta Dauki Matakan Kare Jama'arta Daga Kamuwa da Cutar Ebola	Health
Kasashen Afirka Sun Mike Domin Yakar Cututtukan Da Ake Iya Yin Rigakafinsu	Health
Jakadiyar Amurka a MDD Zata je Kasashen Afirka Masu Fama da Cutar Ebola	Health
Ana Cece Kuce Akan Ayyukan Kwaskwarimar Fadar Shugaban Jamhuriyar Nijar	Africa
Saudiya Ta Mika Zainab Ga Ofishin Jakadancin Najeriya	World
Yamal: MDD Ta Jibge Sojojin Houti a Wasu Muhimman Hanyoyi	World
Wasu Jami'an Ma'aikatar Sufuri A Nijar Sun Fara Yajin Aikin Gargadi	Africa
